name,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Index,53,25954329,337866525893,1,5,11321,58.80751,19.3428,-0.251206,0.188426,-0.949416,22.3044,167.954,81.0392,90.13,117.078,337.382,2.09776,179.124,77.2427,-15.8593,182.966,6.00181,0.244083,-0.0522207,0.968347,-15.8593,182.966,6.00181,-16.5656,183.564,-36.9506,0.016439,-0.0139289,0.999768,-16.5656,183.564,-36.9506,-16.9836,183.336,-61.1163,0.0172946,0.00944994,0.999806,-16.9836,183.336,-61.1163,-17.2906,182.857,-78.1925,0.0179671,0.0280052,0.999446
Index,53,25954330,337866543975,1,5,11321,58.80751,19.3428,-0.25756,0.19585,-0.946206,22.2241,167.778,81.0534,91.7654,114.898,336.529,2.04243,178.985,77.2329,-15.8209,182.863,5.97035,0.242809,-0.0527063,0.968641,-15.8209,182.863,5.97035,-16.4862,183.458,-36.9828,0.0154844,-0.0138476,0.999784,-16.4862,183.458,-36.9828,-16.8829,183.207,-61.1486,0.0164144,0.0103742,0.999811,-16.8829,183.207,-61.1486,-17.1758,182.702,-78.2242,0.0171456,0.0295904,0.999415
Index,53,25954331,337866562019,1,5,11321,58.80751,19.3428,-0.277795,0.197555,-0.940107,21.4594,167.077,81.4728,96.4641,113.737,335.302,1.40483,178.489,77.5898,-16.0372,182.82,6.24904,0.237083,-0.0588639,0.969704,-16.0372,182.82,6.24904,-16.5098,183.537,-36.7048,0.0109992,-0.0166914,0.9998,-16.5098,183.537,-36.7048,-16.8059,183.307,-60.8723,0.012251,0.00953138,0.999879,-16.8059,183.307,-60.8723,-17.0321,182.789,-77.9485,0.0132372,0.0303129,0.999453
Index,53,25954332,337866580126,1,5,11321,58.80751,19.3428,-0.292102,0.197896,-0.935689,20.8983,166.541,81.7978,99.7658,113.109,334.434,0.941958,178.11,77.8752,-16.1932,182.798,6.48268,0.232911,-0.063717,0.970409,-16.1932,182.798,6.48268,-16.5791,183.551,-36.4714,0.00898286,-0.0175214,0.999806,-16.5791,183.551,-36.4714,-16.8345,183.277,-60.6389,0.0105658,0.0113344,0.99988,-16.8345,183.277,-60.6389,-17.0363,182.693,-77.7133,0.011812,0.0341603,0.999347
Index,53,25954333,337866598176,1,5,11321,58.80751,19.3428,-0.300657,0.198268,-0.932896,20.5361,166.199,82.0102,101.713,112.666,333.892,0.646263,177.874,78.0607,-16.2812,182.795,6.63435,0.230087,-0.0668916,0.970868,-16.2812,182.795,6.63435,-16.6735,183.394,-36.3221,0.00913243,-0.0139388,0.999861,-16.6735,183.394,-36.3221,-16.941,182.945,-60.4868,0.0110672,0.0185697,0.999766,-16.941,182.945,-60.4868,-17.156,182.19,-77.5544,0.0125854,0.044202,0.998943
Index,54,25954334,337866616273,1,5,11321,58.80751,19.3428,-0.307626,0.200346,-0.930176,20.2586,165.908,82.209,103.317,111.814,333.357,0.426304,177.673,78.2402,-16.3311,182.799,6.78811,0.227777,-0.0696775,0.971217,-16.3311,182.799,6.78811,-16.7597,183.241,-36.1699,0.00997453,-0.0102767,0.999897,-16.7597,183.241,-36.1699,-17.0553,182.63,-60.3308,0.0122315,0.025259,0.999606,-17.0553,182.63,-60.3308,-17.2945,181.721,-77.3905,0.0139972,0.0532087,0.998485
Index,54,25954335,337866634345,1,5,11321,58.80751,19.3428,-0.313232,0.20047,-0.928277,20.0126,165.659,82.3975,104.585,111.532,333.032,0.230685,177.504,78.4123,-16.3696,182.823,6.9376,0.22564,-0.0722987,0.971524,-16.3696,182.823,6.9376,-16.8164,183.085,-36.0217,0.010401,-0.00609962,0.999927,-16.8164,183.085,-36.0217,-17.1295,182.31,-60.1776,0.0129538,0.0320353,0.999403,-17.1295,182.31,-60.1776,-17.3849,181.252,-77.2285,0.0149457,0.061952,0.997967
Index,54,25954336,337866652450,1,5,11321,58.80751,19.3428,-0.318375,0.200893,-0.926434,19.8258,165.459,82.5554,105.787,111.218,332.693,0.0859478,177.369,78.5571,-16.3863,182.845,7.06475,0.223901,-0.074436,0.971765,-16.3863,182.845,7.06475,-16.8577,182.938,-35.895,0.0109725,-0.00214662,0.999937,-16.8577,182.938,-35.895,-17.1895,182.036,-60.0462,0.0137268,0.0373181,0.999209,-17.1895,182.036,-60.0462,-17.4607,180.87,-77.0899,0.0158708,0.0682133,0.997544
Index,54,25954337,337866670553,1,5,11321,58.80751,19.3428,-0.323008,0.202225,-0.924538,19.6778,165.298,82.6872,106.89,110.698,332.313,-0.0281029,177.261,78.6788,-16.395,182.868,7.17234,0.222468,-0.0762164,0.971956,-16.395,182.868,7.17234,-16.8995,182.73,-35.7869,0.0117423,0.00321923,0.999926,-16.8995,182.73,-35.7869,-17.2542,181.668,-59.9313,0.0146758,0.043948,0.998926,-17.2542,181.668,-59.9313,-17.5438,180.374,-76.9654,0.0169532,0.0757518,0.996983
Index,54,25954338,337866688578,1,5,11321,58.80751,19.3428,-0.328225,0.203441,-0.922432,19.4615,165.108,82.8705,108.082,110.178,331.927,-0.201188,177.136,78.8455,-16.4222,182.904,7.31862,0.220485,-0.0784089,0.972234,-16.4222,182.904,7.31862,-16.9306,182.593,-35.6396,0.0118344,0.00724326,0.999904,-16.9306,182.593,-35.6396,-17.2922,181.409,-59.7783,0.0149609,0.0489921,0.998687,-17.2922,181.409,-59.7783,-17.5893,180.016,-76.8045,0.0173832,0.0815212,0.99652
Index,54,25954339,337866706689,1,5,11321,58.80751,19.3428,-0.332311,0.20378,-0.920893,19.2928,164.961,83.0244,109.017,109.941,331.665,-0.332422,177.045,78.9843,-16.4285,182.945,7.43997,0.218786,-0.0801946,0.972472,-16.4285,182.945,7.43997,-16.9459,182.478,-35.5168,0.0120452,0.0108834,0.999868,-16.9459,182.478,-35.5168,-17.3175,181.174,-59.6491,0.0153741,0.0539219,0.998427,-17.3175,181.174,-59.6491,-17.6242,179.681,-76.6666,0.0179486,0.087394,0.996012
Index,54,25954340,337866724733,1,5,11321,58.80751,19.3428,-0.335579,0.204046,-0.919648,19.1437,164.85,83.1585,109.75,109.758,331.463,-0.452468,176.977,79.1042,-16.4364,182.987,7.5439,0.217263,-0.0816921,0.972689,-16.4364,182.987,7.5439,-16.9413,182.417,-35.4118,0.0117521,0.0132612,0.999843,-16.9413,182.417,-35.4118,-17.3102,181.025,-59.5392,0.0152619,0.0575702,0.998225,-17.3102,181.025,-59.5392,-17.6173,179.454,-76.5496,0.0179732,0.0919844,0.995598
Index,54,25954341,337866742829,1,5,11321,58.80751,19.3428,-0.338326,0.203193,-0.91883,18.9667,164.717,83.3196,110.315,109.855,331.404,-0.596147,176.892,79.2492,-16.4376,183.049,7.66976,0.215326,-0.0836973,0.972949,-16.4376,183.049,7.66976,-16.9304,182.341,-35.284,0.0114712,0.0164914,0.999798,-16.9304,182.341,-35.284,-17.2967,180.847,-59.4054,0.0151536,0.0618119,0.997973,-17.2967,180.847,-59.4054,-17.6041,179.19,-76.4077,0.0179941,0.0969518,0.995126
Index,54,25954342,337866760885,1,5,11321,58.80751,19.3428,-0.341841,0.204558,-0.917224,18.8238,164.611,83.4586,111.121,109.38,331.109,-0.709791,176.828,79.3749,-16.4243,183.122,7.77929,0.2136,-0.0855492,0.973168,-16.4243,183.122,7.77929,-16.9266,182.226,-35.1708,0.0116916,0.0208518,0.999714,-16.9266,182.226,-35.1708,-17.3028,180.594,-59.2831,0.0155638,0.0675233,0.997596,-17.3028,180.594,-59.2831,-17.6196,178.824,-76.2738,0.0185447,0.103631,0.994443
Index,54,25954343,337866778983,1,5,11321,58.80751,19.3428,-0.345299,0.206656,-0.915457,18.8,164.49,83.5814,112.031,108.693,330.755,-0.701458,176.756,79.4877,-16.301,183.186,7.87917,0.212037,-0.0874128,0.973344,-16.301,183.186,7.87917,-16.7678,182.269,-35.0709,0.0108666,0.0213568,0.999713,-16.7678,182.269,-35.0709,-17.1274,180.614,-59.1819,0.014877,0.0684652,0.997543,-17.1274,180.614,-59.1819,-17.4343,178.822,-76.1705,0.0179637,0.104886,0.994322
Index,54,25954344,337866797057,1,5,11321,58.80751,19.3428,-0.348387,0.208906,-0.913775,18.7934,164.36,83.7091,112.858,107.955,330.428,-0.678202,176.67,79.6075,-16.1579,183.255,7.98688,0.210409,-0.089502,0.973508,-16.1579,183.255,7.98688,-16.5728,182.368,-34.9644,0.00965639,0.0206469,0.99974,-16.5728,182.368,-34.9644,-16.9061,180.721,-59.0763,0.0137923,0.0681268,0.997581,-16.9061,180.721,-59.0763,-17.1962,178.93,-76.0653,0.016977,0.104824,0.994346
Index,54,25954345,337866815116,1,5,11321,58.80751,19.3428,-0.354138,0.203684,-0.912743,18.7455,164.198,83.8563,114.363,109.203,330.297,-0.697066,176.555,79.7599,-16.0682,183.351,8.13567,0.208933,-0.0923677,0.973558,-16.0682,183.351,8.13567,-16.501,182.375,-34.8134,0.0100734,0.0227235,0.999691,-16.501,182.375,-34.8134,-16.8484,180.656,-58.9202,0.0143731,0.0710933,0.997366,-16.8484,180.656,-58.9202,-17.1504,178.804,-75.9024,0.0176775,0.108414,0.993949
Index,54,25954346,337866833214,1,5,11321,58.80751,19.3428,-0.358542,0.200038,-0.911829,18.6938,164.101,83.9758,115.5,110.091,330.17,-0.723007,176.498,79.8778,-15.9953,183.447,8.24713,0.20759,-0.0944532,0.973645,-15.9953,183.447,8.24713,-16.4566,182.33,-34.6983,0.0107368,0.0260077,0.999604,-16.4566,182.33,-34.6983,-16.8221,180.529,-58.7987,0.0151204,0.074491,0.997107,-16.8221,180.529,-58.7987,-17.1379,178.619,-75.7742,0.0184832,0.111836,0.993555
Index,54,25954347,337866851278,1,5,11321,58.80751,19.3428,-0.361655,0.19702,-0.911257,18.6363,164.031,84.0891,116.283,110.836,330.128,-0.756146,176.465,79.9856,-15.93,183.543,8.34659,0.206252,-0.0962027,0.973758,-15.93,183.543,8.34659,-16.4082,182.321,-34.5958,0.0111288,0.0284314,0.999534,-16.4082,182.321,-34.5958,-16.7856,180.453,-58.6909,0.0156165,0.0772939,0.996886,-16.7856,180.453,-58.6909,-17.1112,178.49,-75.6603,0.0190545,0.114881,0.993197
Index,54,25954348,337866869385,1,5,11321,58.80751,19.3428,-0.363916,0.193901,-0.911026,18.5726,163.982,84.218,116.83,111.629,330.195,-0.792945,176.455,80.1045,-15.8536,183.658,8.45413,0.204713,-0.0979094,0.973913,-15.8536,183.658,8.45413,-16.3416,182.365,-34.486,0.0113602,0.0300883,0.999483,-16.3416,182.365,-34.486,-16.7266,180.456,-58.5778,0.0159292,0.0789946,0.996748,-16.7266,180.456,-58.5778,-17.0585,178.464,-75.5437,0.0194261,0.116578,0.992992
Index,55,25954349,337866887424,1,5,11321,58.80751,19.3428,-0.366104,0.191959,-0.91056,18.4882,163.966,84.3567,117.336,112.137,330.208,-0.847598,176.478,80.2264,-15.774,183.8,8.55987,0.202888,-0.0995178,0.974132,-15.774,183.8,8.55987,-16.2516,182.441,-34.3784,0.0111167,0.0316389,0.999437,-16.2516,182.441,-34.3784,-16.6326,180.495,-58.4673,0.0157656,0.0804871,0.996631,-16.6326,180.495,-58.4673,-16.9627,178.479,-75.4304,0.0193216,0.117993,0.992826
Index,55,25954350,337866905497,1,5,11321,58.80751,19.3428,-0.368554,0.195159,-0.90889,18.4263,163.954,84.5523,117.936,111.261,329.953,-0.872828,176.512,80.3878,-15.6148,183.93,8.69311,0.200382,-0.100828,0.974516,-15.6148,183.93,8.69311,-16.0414,182.517,-34.2439,0.00992867,0.0328866,0.99941,-16.0414,182.517,-34.2439,-16.3964,180.541,-58.3307,0.0146883,0.0817882,0.996542,-16.3964,180.541,-58.3307,-16.7096,178.502,-75.2914,0.0183281,0.119298,0.992689
Index,55,25954351,337866923690,1,5,11321,58.80751,19.3428,-0.371417,0.200887,-0.906473,18.4069,163.976,84.7598,118.69,109.737,329.508,-0.862168,176.569,80.5613,-15.4299,184.065,8.83912,0.198012,-0.101894,0.974889,-15.4299,184.065,8.83912,-15.8083,182.629,-34.0976,0.00880965,0.0334371,0.999402,-15.8083,182.629,-34.0976,-16.1377,180.644,-58.1841,0.0136267,0.082112,0.99653,-16.1377,180.644,-58.1841,-16.4335,178.604,-75.1448,0.0173111,0.119431,0.992692
Index,55,25954352,337866941663,1,5,11321,58.80751,19.3428,-0.37267,0.203826,-0.905302,18.3683,164.033,84.9204,118.989,109,329.352,-0.873487,176.658,80.6957,-15.3153,184.203,8.95309,0.196301,-0.102546,0.975167,-15.3153,184.203,8.95309,-15.6762,182.707,-33.9817,0.0084007,0.0348244,0.999358,-15.6762,182.707,-33.9817,-15.9969,180.695,-58.0661,0.0132694,0.0832389,0.996441,-15.9969,180.695,-58.0661,-16.2873,178.639,-75.0251,0.0169923,0.12034,0.992587
Index,55,25954353,337866959735,1,5,11321,58.80751,19.3428,-0.373732,0.206288,-0.904306,18.3228,164.094,85.0492,119.231,108.396,329.212,-0.896161,176.746,80.7999,-15.2293,184.319,9.03852,0.194824,-0.102944,0.975421,-15.2293,184.319,9.03852,-15.5921,182.714,-33.8923,0.00844523,0.0373656,0.999266,-15.5921,182.714,-33.8923,-15.9153,180.641,-57.9715,0.013374,0.0857654,0.996226,-15.9153,180.641,-57.9715,-16.2082,178.543,-74.9252,0.0171402,0.122822,0.992281
Index,55,25954354,337866977810,1,5,11321,58.80751,19.3428,-0.374561,0.208218,-0.903521,18.287,164.142,85.1502,119.419,107.923,329.101,-0.913926,176.815,80.8814,-15.1617,184.411,9.10552,0.193665,-0.103253,0.975619,-15.1617,184.411,9.10552,-15.5281,182.719,-33.822,0.00852636,0.0393705,0.999188,-15.5281,182.719,-33.822,-15.8532,180.611,-57.898,0.0134501,0.0872533,0.996095,-15.8532,180.611,-57.898,-16.1472,178.494,-74.8494,0.0172108,0.123896,0.992146
Index,55,25954355,337866995888,1,5,11321,58.80751,19.3428,-0.375248,0.209429,-0.902955,18.2505,164.18,85.2373,119.567,107.634,329.035,-0.934843,176.871,80.9519,-15.1101,184.485,9.16352,0.192678,-0.103498,0.975789,-15.1101,184.485,9.16352,-15.4728,182.745,-33.7621,0.00844188,0.0404985,0.999144,-15.4728,182.745,-33.7621,-15.7962,180.616,-57.8363,0.0133792,0.0881024,0.996022,-15.7962,180.616,-57.8363,-16.0892,178.488,-74.7864,0.0171495,0.124516,0.992069
Index,55,25954356,337867013952,1,5,11321,58.80751,19.3428,-0.375938,0.210193,-0.902491,18.212,164.213,85.313,119.715,107.461,328.986,-0.960302,176.919,81.0131,-15.0758,184.544,9.21407,0.191866,-0.103641,0.975933,-15.0758,184.544,9.21407,-15.4414,182.736,-33.7087,0.00850925,0.0420914,0.999077,-15.4414,182.736,-33.7087,-15.7669,180.571,-57.7797,0.0134686,0.0895753,0.995889,-15.7669,180.571,-57.7797,-16.0617,178.42,-74.7269,0.0172538,0.125879,0.991896
Index,55,25954357,337867032034,1,5,11321,58.80751,19.3428,-0.37983,0.211414,-0.900574,18.1482,164.26,85.4737,120.702,107.178,328.629,-1.00724,176.98,81.1401,-15.0274,184.56,9.31769,0.19057,-0.103035,0.976251,-15.0274,184.56,9.31769,-15.3778,182.629,-33.5999,0.00815763,0.044942,0.998956,-15.3778,182.629,-33.5999,-15.6964,180.39,-57.6642,0.0131813,0.0926276,0.995614,-15.6964,180.39,-57.6642,-15.9871,178.185,-74.6045,0.0170133,0.129053,0.991492
Index,55,25954358,337867050139,1,5,11321,58.80751,19.3428,-0.383074,0.212695,-0.898897,18.0892,164.322,85.6292,121.519,106.895,328.331,-1.0513,177.053,81.2612,-14.9832,184.574,9.41535,0.189371,-0.102229,0.976569,-14.9832,184.574,9.41535,-15.3324,182.499,-33.4955,0.00812789,0.0482941,0.9988,-15.3324,182.499,-33.4955,-15.6526,180.165,-57.5509,0.013247,0.0965467,0.99524,-15.6526,180.165,-57.5509,-15.9456,177.887,-74.4813,0.0171479,0.133363,0.990919
Index,55,25954359,337867068196,1,5,11321,58.80751,19.3428,-0.38415,0.210741,-0.898898,17.9741,164.385,85.7701,121.695,107.485,328.473,-1.14203,177.141,81.372,-14.9929,184.618,9.50583,0.188268,-0.101628,0.976845,-14.9929,184.618,9.50583,-15.3281,182.479,-33.402,0.00780296,0.0497876,0.998729,-15.3281,182.479,-33.402,-15.6417,180.115,-57.4544,0.0129756,0.0978207,0.995119,-15.6417,180.115,-57.4544,-15.9308,177.817,-74.3824,0.0169176,0.134462,0.990774
Index,55,25954360,337867086279,1,5,11321,58.80751,19.3428,-0.38467,0.209319,-0.899008,17.9257,164.442,85.8627,121.787,107.926,328.595,-1.17405,177.216,81.4437,-14.9777,184.649,9.56402,0.187627,-0.101034,0.97703,-14.9777,184.649,9.56402,-15.3166,182.448,-33.3406,0.0078868,0.0512377,0.998655,-15.3166,182.448,-33.3406,-15.6327,180.055,-57.3902,0.0130791,0.0989753,0.995004,-15.6327,180.055,-57.3902,-15.9237,177.742,-74.316,0.0170354,0.135385,0.990647
Index,55,25954361,337867104369,1,5,11321,58.80751,19.3428,-0.384947,0.208606,-0.899055,17.8806,164.483,85.9407,121.816,108.16,328.685,-1.20593,177.271,81.5047,-14.9717,184.667,9.61385,0.187112,-0.10053,0.977181,-14.9717,184.667,9.61385,-15.3203,182.402,-33.2874,0.00811279,0.0527216,0.998576,-15.3203,182.402,-33.2874,-15.6422,179.98,-57.3339,0.0133205,0.100232,0.994875,-15.6422,179.98,-57.3339,-15.9376,177.648,-74.2571,0.0172878,0.136459,0.990495
Index,55,25954362,337867122432,1,5,11321,58.80751,19.3428,-0.385127,0.208622,-0.898974,17.8397,164.52,86.0054,121.824,108.192,328.728,-1.23566,177.319,81.5545,-14.9707,184.679,9.65415,0.186695,-0.100046,0.97731,-14.9707,184.679,9.65415,-15.3306,182.36,-33.2441,0.00837677,0.0539842,0.998507,-15.3306,182.36,-33.2441,-15.659,179.914,-57.2882,0.0135862,0.101203,0.994773,-15.659,179.914,-57.2882,-15.9589,177.57,-74.2095,0.0175539,0.137203,0.990387
Index,55,25954363,337867140503,1,5,11321,58.80751,19.3428,-0.385113,0.208766,-0.898947,17.8027,164.548,86.0592,121.783,108.182,328.775,-1.2633,177.357,81.5953,-14.9724,184.685,9.6867,0.186342,-0.0996056,0.977423,-14.9724,184.685,9.6867,-15.3537,182.3,-33.2078,0.00887465,0.0555078,0.998419,-15.3537,182.3,-33.2078,-15.6944,179.821,-57.2482,0.0140954,0.102593,0.994623,-15.6944,179.821,-57.2482,-16.0031,177.455,-74.1664,0.01807,0.138476,0.990201
Index,55,25954364,337867158587,1,5,11321,58.80751,19.3428,-0.384881,0.208036,-0.899215,17.7706,164.57,86.1056,121.689,108.4,328.894,-1.28779,177.386,81.6311,-14.9798,184.681,9.71587,0.18611,-0.0991567,0.977513,-14.9798,184.681,9.71587,-15.3904,182.23,-33.1746,0.00955648,0.0570461,0.998326,-15.3904,182.23,-33.1746,-15.7471,179.722,-57.2118,0.0147584,0.10378,0.994491,-15.7471,179.722,-57.2118,-16.0669,177.34,-74.1276,0.0187169,0.139386,0.990061
Index,55,25954365,337867176662,1,5,11321,58.80751,19.3428,-0.384477,0.207123,-0.899599,17.7353,164.598,86.1495,121.544,108.675,329.041,-1.31746,177.419,81.6642,-14.9979,184.673,9.74253,0.185952,-0.0985885,0.9776,-14.9979,184.673,9.74253,-15.4502,182.136,-33.1425,0.0105274,0.0590417,0.9982,-15.4502,182.136,-33.1425,-15.8294,179.59,-57.1755,0.015691,0.10532,0.994315,-15.8294,179.59,-57.1755,-16.1646,177.189,-74.0882,0.0196177,0.140563,0.989877
Index,55,25954366,337867194737,1,5,11321,58.80751,19.3428,-0.383639,0.204834,-0.90048,17.6705,164.627,86.2018,121.253,109.322,329.331,-1.37394,177.456,81.7046,-15.0407,184.665,9.77591,0.185766,-0.0979849,0.977696,-15.0407,184.665,9.77591,-15.5246,182.068,-33.1052,0.0112628,0.0604578,0.998107,-15.5246,182.068,-33.1052,-15.9214,179.495,-57.1349,0.016419,0.106462,0.994181,-15.9214,179.495,-57.1349,-16.2689,177.077,-74.0451,0.0203383,0.141489,0.989731
Index,55,25954367,337867212815,1,5,11321,58.80751,19.3428,-0.383031,0.203121,-0.901127,17.6073,164.647,86.248,121.026,109.804,329.552,-1.42975,177.483,81.7396,-15.08,184.654,9.80395,0.185542,-0.0974753,0.97779,-15.08,184.654,9.80395,-15.5864,182.012,-33.0741,0.0117868,0.0614942,0.998038,-15.5864,182.012,-33.0741,-15.9961,179.417,-57.1013,0.0169502,0.107384,0.994073,-15.9961,179.417,-57.1013,-16.3527,176.985,-74.0092,0.0208738,0.142317,0.989601
Index,55,25954368,337867230921,1,5,11321,58.80751,19.3428,-0.382729,0.202238,-0.901453,17.5508,164.67,86.2867,120.888,110.066,329.679,-1.48032,177.511,81.7682,-15.1188,184.645,9.82666,0.185383,-0.0969641,0.977871,-15.1188,184.645,9.82666,-15.6485,181.955,-33.0482,0.0123297,0.0626037,0.997962,-15.6485,181.955,-33.0482,-16.0709,179.34,-57.073,0.017475,0.108196,0.993976,-16.0709,179.34,-57.073,-16.4363,176.899,-73.9793,0.0213838,0.142899,0.989506
Index,55,25954369,337867248967,1,5,11321,58.80751,19.3428,-0.382487,0.201173,-0.901794,17.5076,164.692,86.3165,120.779,110.375,329.801,-1.51875,177.537,81.7893,-15.1488,184.636,9.84271,0.185267,-0.096492,0.977939,-15.1488,184.636,9.84271,-15.7025,181.908,-33.0294,0.0128874,0.0635002,0.997899,-15.7025,181.908,-33.0294,-16.1376,179.28,-57.0526,0.0180016,0.108711,0.99391,-16.1376,179.28,-57.0526,-16.5115,176.835,-73.9582,0.0218859,0.143121,0.989463
Index,55,25954370,337867267050,1,5,11321,58.80751,19.3428,-0.38231,0.200505,-0.902018,17.4587,164.72,86.3471,120.683,110.584,329.892,-1.56275,177.569,81.8096,-15.1818,184.628,9.85697,0.185118,-0.0959407,0.978022,-15.1818,184.628,9.85697,-15.7549,181.87,-33.013,0.0133389,0.0641952,0.997848,-15.7549,181.87,-33.013,-16.2006,179.231,-57.0348,0.0184384,0.10917,0.993852,-16.2006,179.231,-57.0348,-16.5818,176.781,-73.9395,0.0223108,0.143396,0.989414
Index,55,25954371,337867285127,1,5,11321,58.80751,19.3428,-0.382048,0.200151,-0.902208,17.4058,164.759,86.3772,120.559,110.718,329.973,-1.61128,177.61,81.8281,-15.2198,184.62,9.86868,0.184975,-0.095281,0.978113,-15.2198,184.62,9.86868,-15.8167,181.818,-32.9981,0.0138941,0.0652192,0.997774,-15.8167,181.818,-32.9981,-16.2757,179.157,-57.0172,0.0189906,0.110082,0.993741,-16.2757,179.157,-57.0172,-16.6663,176.693,-73.9197,0.0228598,0.144222,0.989281
Index,55,25954372,337867303234,1,5,11321,58.80751,19.3428,-0.381806,0.199249,-0.90251,17.3525,164.799,86.4043,120.44,111.001,330.082,-1.65996,177.652,81.8424,-15.2537,184.613,9.87547,0.184774,-0.0946199,0.978216,-15.2537,184.613,9.87547,-15.8644,181.78,-32.989,0.0142139,0.0659607,0.997721,-15.8644,181.78,-32.989,-16.3308,179.106,-57.0065,0.0192993,0.110631,0.993674,-16.3308,179.106,-57.0065,-16.7265,176.635,-73.9079,0.02316,0.144622,0.989216
Index,55,25954373,337867321281,1,5,11321,58.80751,19.3428,-0.381511,0.197849,-0.902942,17.2968,164.837,86.4297,120.305,111.418,330.224,-1.71028,177.694,81.8543,-15.2857,184.608,9.87942,0.184525,-0.0939803,0.978324,-15.2857,184.608,9.87942,-15.9171,181.765,-32.9842,0.014697,0.0661674,0.9977,-15.9171,181.765,-32.9842,-16.3948,179.093,-57.0016,0.0197643,0.110577,0.993671,-16.3948,179.093,-57.0016,-16.7982,176.626,-73.9034,0.0236112,0.144376,0.989241
Index,55,25954374,337867339366,1,5,11321,58.80751,19.3428,-0.381801,0.198873,-0.902595,17.2474,164.998,86.477,120.334,111.302,330.178,-1.75555,177.85,81.8727,-15.3178,184.623,9.88181,0.184346,-0.092051,0.978541,-15.3178,184.623,9.88181,-15.9608,181.701,-32.9763,0.0149668,0.0680001,0.997573,-15.9608,181.701,-32.9763,-16.4448,178.989,-56.9892,0.0200217,0.112211,0.993483,-16.4448,178.989,-56.9892,-16.8524,176.497,-73.8872,0.0238593,0.145859,0.989018
Index,55,25954375,337867357456,1,5,11321,58.80751,19.3428,-0.381881,0.199908,-0.902332,17.2018,165.126,86.5136,120.31,111.151,330.143,-1.79602,177.977,81.8848,-15.3454,184.632,9.88056,0.184171,-0.0904581,0.978723,-15.3454,184.632,9.88056,-15.9991,181.649,-32.9732,0.0152155,0.0694272,0.997471,-15.9991,181.649,-32.9732,-16.4886,178.91,-56.9828,0.0202517,0.113352,0.993348,-16.4886,178.91,-56.9828,-16.8999,176.402,-73.8783,0.0240753,0.146784,0.988876
Index,55,25954376,337867375531,1,5,11321,58.80751,19.3428,-0.382034,0.200607,-0.902112,17.1692,165.22,86.5434,120.318,111.056,330.114,-1.82418,178.071,81.8951,-15.361,184.636,9.88027,0.184,-0.0892423,0.978867,-15.361,184.636,9.88027,-16.0291,181.618,-32.9708,0.0155511,0.0702497,0.997408,-16.0291,181.618,-32.9708,-16.5268,178.86,-56.9781,0.020592,0.114121,0.993253,-16.5268,178.86,-56.9781,-16.944,176.339,-73.8716,0.0244195,0.147518,0.988758
Index,55,25954377,337867393608,1,5,11321,58.80751,19.3428,-0.38216,0.20139,-0.901885,17.1373,165.292,86.5693,120.32,110.917,330.078,-1.85192,178.143,81.9046,-15.3768,184.635,9.88085,0.183839,-0.0882439,0.978988,-15.3768,184.635,9.88085,-16.0547,181.586,-32.9678,0.0157785,0.0709817,0.997353,-16.0547,181.586,-32.9678,-16.5585,178.807,-56.9727,0.0208421,0.11496,0.993151,-16.5585,178.807,-56.9727,-16.9803,176.271,-73.8637,0.0246868,0.148443,0.988613
